MAG_ID,Genome size (bp) of MAG,Percent CDS (CDS bp divided by total BP),Cazyme density (nb of CAZYME/bp),sum AA,sum CBM,sum CE,sum cohesin,sum GH,sum GT,sum PL,AA10,AA12,AA2,AA3,AA3_2,AA3_4,AA4,AA5,AA5_2,AA6,AA7,CBM13,CBM16,CBM2,CBM20,CBM25,CBM3,CBM32,CBM34,CBM35,CBM38,CBM4,CBM40,CBM41,CBM44,CBM47,CBM48,CBM50,CBM51,CBM53,CBM57,CBM6,CBM66,CBM67,CBM73,CBM8,CBM9,CE1,CE10,CE11,CE12,CE13,CE14,CE15,CE16,CE2,CE3,CE4,CE5,CE6,CE7,CE8,CE9,cohesin,GH1,GH10,GH100,GH102,GH103,GH104,GH105,GH106,GH107,GH108,GH109,GH110,GH112,GH113,GH114,GH115,GH116,GH117,GH119,GH12,GH120,GH123,GH125,GH127,GH128,GH129,GH13,GH13_1,GH13_10,GH13_11,GH13_13,GH13_15,GH13_16,GH13_18,GH13_2,GH13_20,GH13_21,GH13_23,GH13_26,GH13_27,GH13_3,GH13_30,GH13_31,GH13_33,GH13_36,GH13_38,GH13_4,GH13_5,GH13_6,GH13_7,GH13_8,GH13_9,GH130,GH133,GH135,GH136,GH137,GH138,GH139,GH140,GH141,GH142,GH143,GH144,GH145,GH146,GH147,GH148,GH149,GH15,GH150,GH151,GH152,GH153,GH16,GH17,GH18,GH19,GH2,GH20,GH22,GH23,GH24,GH25,GH26,GH27,GH28,GH29,GH3,GH30,GH30_1,GH30_2,GH30_5,GH30_8,GH31,GH32,GH33,GH35,GH36,GH37,GH38,GH39,GH4,GH42,GH43,GH43_10,GH43_11,GH43_12,GH43_17,GH43_18,GH43_2,GH43_22,GH43_24,GH43_26,GH43_27,GH43_28,GH43_30,GH43_31,GH43_32,GH43_33,GH43_5,GH43_8,GH43_9,GH44,GH45,GH46,GH47,GH48,GH49,GH5,GH5_1,GH5_10,GH5_12,GH5_13,GH5_14,GH5_17,GH5_19,GH5_2,GH5_22,GH5_24,GH5_25,GH5_27,GH5_28,GH5_29,GH5_32,GH5_36,GH5_37,GH5_38,GH5_39,GH5_41,GH5_42,GH5_45,GH5_46,GH5_48,GH5_5,GH5_51,GH5_7,GH50,GH51,GH53,GH55,GH56,GH57,GH6,GH62,GH63,GH64,GH65,GH66,GH67,GH7,GH71,GH72,GH73,GH74,GH76,GH77,GH78,GH79,GH8,GH81,GH84,GH86,GH87,GH88,GH89,GH9,GH92,GH93,GH94,GH95,GH96,GH97,GH99,GT1,GT10,GT101,GT102,GT103,GT104,GT11,GT12,GT13,GT14,GT15,GT17,GT19,GT2_Glyco_tranf_2_2,GT2_Glyco_tranf_2_3,GT2_Glyco_tranf_2_4,GT2_Glyco_tranf_2_5,GT2_Glyco_trans_2_3,GT2_Glycos_transf_2,GT20,GT21,GT22,GT23,GT25,GT26,GT27,GT28,GT29,GT3,GT30,GT31,GT32,GT33,GT34,GT35,GT39,GT4,GT41,GT45,GT46,GT47,GT48,GT5,GT50,GT51,GT53,GT55,GT56,GT59,GT6,GT60,GT61,GT66,GT69,GT7,GT70,GT71,GT74,GT75,GT76,GT77,GT8,GT81,GT83,GT84,GT85,GT87,GT88,GT89,GT9,GT90,GT92,GT94,PL1,PL1_2,PL1_6,PL10,PL10_2,PL10_3,PL11,PL11_2,PL12,PL12_2,PL12_3,PL14,PL14_3,PL15,PL15_1,PL17,PL17_2,PL2,PL21,PL21_1,PL22,PL22_2,PL25,PL26,PL27,PL3,PL4,PL5,PL6,PL6_1,PL6_2,PL7,PL8,PL8_2,PL8_3,PL9,PL9_1,PL9_2,PL9_4,Total of annotated CAZYmes
M_DeepCast_65m_m1_262,2986908,0.919814738,2.51096E-05,3,5,15,0,25,27,0,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,8,1,,,3,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,1,1,,2,,,,,,1,3,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,1,,,,,,11,,,,,,,,1,,,1,,,,,1,,8,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
K_Offshore_120m_m2_038,3080682,0.940321007,2.23976E-05,3,10,14,0,14,27,1,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,9,1,,,2,,,,,1,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,9,,,,,,,,1,,,1,,,,,,,7,,,,,,,,3,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,69
K_Offshore_80m_m2_041,3374563,0.919999419,2.07434E-05,4,11,16,0,9,30,0,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6,3,1,,,5,,,,,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,3,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,11,,,1,,,,,1,,,1,,,,,,,9,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
K_Offshore_80m_m1_181,3884958,0.937687872,2.44533E-05,10,5,37,0,16,26,1,,,,7,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,28,1,,,1,,,,,2,,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,8,,,,,,,,1,,,1,,,,,,,9,,,,,,,,3,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95
K_Offshore_0m_mx_139,2188896,0.944869468,2.55837E-05,0,1,7,0,14,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,1,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,1,,,,1,,,2,,,,1,,,1,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,12,,,,,,,1,1,,,1,,,,,1,,3,,,,,,2,,2,,,,,,,,,,,,,,,,,,,1,,,,,1,6,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
K_Offshore_80m_m2_224,2256930,0.947954079,2.65848E-05,1,1,7,0,16,34,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,5,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,1,,,,2,,,2,,,,1,,,1,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,13,,,,,,,1,1,,,1,,,,,1,,3,,,,,,2,,2,,,,,,,,,,,,,,,,,,,1,,,,,1,6,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
M_DeepCast_65m_m1_282,2541165,0.916335224,1.84955E-05,1,0,8,0,10,28,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,10,,,1,,,,,1,,,,,,,,1,,5,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
M_surface_10_mx_236,2671855,0.949460581,2.17078E-05,2,2,7,0,17,30,0,,1,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,2,2,1,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,1,,,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,1,9,,,,,,,,1,,,1,,,,,1,,5,,,,,,2,,2,,,,,,,,,,,,,,,,,,,2,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
K_DeepCast_250m_m1_364,2701102,0.906596641,2.73962E-05,1,1,7,0,9,56,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,3,1,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,,,20,,,,,,1,1,1,,,1,,,,,1,,11,,,,,,2,,1,,,,,,,,,,,,,,,,,,,2,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
K_DeepCast_100m_m2_176,2745004,0.934933792,3.46083E-05,1,6,12,0,35,41,0,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,3,5,5,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,2,,1,,2,1,,3,,,,,,,5,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,1,1,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,2,,,1,9,,,,,,1,,1,,,1,,,,,1,,7,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95
K_DeepCast_100m_m2_118,2984218,0.917554951,2.98236E-05,3,4,14,0,20,47,1,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,7,1,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,,1,,1,1,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,3,,,1,15,,,,,,1,,1,,,1,,,,,1,,9,,,,,,2,,2,,,,,,,,,,,,,,,,,,,1,,,,,,9,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
K_DeepCast_100m_m2_316,3206051,0.904900764,3.1191E-05,2,6,14,0,30,42,6,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,4,2,8,1,,,1,,,,,1,,,,,1,,,3,,,,,,,,,1,,,,,1,,,,,,,,1,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,1,,2,,,,,1,,1,,,,,1,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,1,,5,,,,11,,,,,,1,,1,,,1,,,,,2,,9,,,,,,1,,2,,,,,,,,,,,,,,,,,,,2,,,,,1,5,,,,,2,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,1,,,,,,,,,100
M_DeepCast_400m_m2_062,3970196,0.8954301,3.60184E-05,2,12,17,0,60,50,2,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,1,,1,1,,5,,,3,4,7,1,,,1,,,,,3,,,,,1,,,,,,,,,2,,,,,,,,,1,,,,,,,1,,,2,,,,,,,,,2,,,,,,,,,1,,,,,,,1,,,,,,,,,1,1,,,,2,,,,1,,,,,,,4,,3,2,,1,,,,1,,3,8,,,,,,3,,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,1,,,,,,,,,,,,1,,1,3,,,,,,,1,,,,,,1,,2,,,,,,,,,,,,,,1,,3,,,1,12,1,,,,,,,1,,,1,,,,,3,,11,,,,,,1,,3,,,,,,,,,,,,,,,,,,,5,,,,,1,6,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,143
K_DeepCast_100m_m2_241,1492328,0.903631105,2.94841E-05,0,2,3,0,26,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,6,,,,,,,,,,2,,,,,,,,,,,,4,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,2,,,,2,,2,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,1,,1,,,1,,,,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
K_DeepCast_250m_m2_056,3075852,0.921857424,4.51907E-05,0,8,6,0,66,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,,4,,3,1,,,1,,,,,1,,,,,,,1,1,,,,,,1,,,2,1,,,,1,,,,,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,3,1,,,,1,,1,,,,,,,,,,,,1,,,,,,,5,2,,1,,,,,4,4,4,,,,,,1,,,,2,,4,,2,1,1,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1,,4,1,,,1,,,,,,,,,,,,,1,,1,,,,20,,,,,,,,3,,,1,,,,,1,,21,,,,,,1,,,,,,,,,,,,,,,,,,,1,,2,,,1,,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,139
M_DeepCast_200m_m2_085,3169171,0.915382288,3.72337E-05,0,5,6,0,66,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,1,2,,1,,,1,1,,,,,,,1,,,,,,,,,,,1,,,2,1,,,,1,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,2,1,,2,,2,,,1,,,,,,,,,,,1,,,,,,,6,2,,,,,,,1,4,3,,,,,,1,,,1,2,,4,,2,1,,1,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,5,,,,,,,1,,,,,5,2,,,1,,1,,,,,1,,,,,,1,,1,,,,9,,,,,,1,,1,,,1,,,,,2,,18,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,118
M_DeepCast_400m_m2_230,3237298,0.912530141,4.04658E-05,0,5,3,0,77,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,2,,,1,,,1,,,,,1,,,,,,,,,,,,,,2,,,3,1,,,,1,,,,,,6,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,2,,,,,,,,,,,1,,,,,7,1,,,,,,,5,2,1,,,2,,,2,,,1,4,,3,,5,3,,1,,,,,,,3,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,1,,,,3,,,,,,1,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,1,,1,,,,16,,,,,,1,,2,,,1,,,,,1,1,16,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,131
K_DeepCast_100m_m2_028,5126434,0.904556267,7.90023E-05,2,45,34,0,265,48,11,,,,,,,2,,,,,,1,,,,,10,,,4,1,,,,3,1,,6,,,3,,16,,,,8,13,1,,,1,2,,,2,2,,2,2,,1,,,3,,,,,2,17,,,46,3,,,1,2,2,5,,,1,1,,5,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,2,1,1,17,1,,,1,4,,5,,,,2,,,4,,1,,9,3,,2,,,1,1,4,23,,,,,,,1,3,13,,2,,,3,1,1,3,,,,,,,,2,,,,,,,,,,,,,,,,,5,,,,3,,,,,,,,,,,,2,,,,1,,,,,,,,6,2,1,,,3,,,,,,,,,,,,,,1,13,,,,,,,2,,2,2,3,,10,,2,1,,,,,,,,,,,,,1,,,,,,15,,1,,,,2,,1,,,1,,,,,1,,14,,,,,,2,,1,,,,,,,,,,,,,,,,,,1,1,,,1,,1,5,,,,,,,1,,2,1,,,,,1,,1,,1,,,1,,,,,,,,1,,1,,,1,,,,,,,,405
K_DeepCast_300m_m2_067,802606,0.915303399,1.37054E-05,0,1,0,0,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
K_Offshore_80m_m2_040,1719115,0.902380004,1.39607E-05,1,1,3,0,11,8,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,1,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
M_DeepCast_50m_m2_151,1979228,0.872902465,1.31364E-05,1,0,2,0,5,18,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,4,,,,,1,,,1,,,1,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
K_DeepCast_250m_m1_045,2011147,0.875734096,2.33697E-05,1,1,4,0,11,30,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,13,,,,,,,,1,,,1,,,,,1,,6,,,,,,,,3,,,,,,,,,,,,,,,,,,1,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
M_DeepCast_65m_m2_186,2290438,0.884459654,1.70273E-05,1,1,4,0,11,22,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,4,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,6,,1,,,,,,1,,,1,,,,,1,,3,,,,,,1,,2,,,,,,,,,,,,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
K_Offshore_80m_m2_121,2337642,0.872482613,1.58279E-05,1,1,4,0,12,19,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,5,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,5,,1,,,,,,1,,,1,,,,,1,,1,,,,,,1,,2,,,,,,,,,,,,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
M_DeepCast_200m_m2_046,2603465,0.877721037,1.80529E-05,0,1,5,0,10,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,3,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,11,,,,,,,,1,,,1,,,,,2,,4,1,,,1,,1,,3,,,,,,,,,,,,,1,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
M_DeepCast_65m_mx_150,2726204,0.881873844,2.09082E-05,1,1,4,0,13,37,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,2,,,,14,,,,,,,,1,,,1,,,,,1,,6,,,,,,1,,3,,,,,,,,,,,,,,,,,,,1,,,,,,5,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
K_DeepCast_150m_m2_200,2895502,0.887842937,3.52271E-05,0,1,4,0,12,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,2,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,32,1,,,,,1,,2,,,1,,,,,4,,18,9,,,3,,1,,4,,,,,,,,1,,,,,1,,,,,,2,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102
