"Genome1"	"Genome2"	"ANI"	"self"	"group"	"group2"	"versus"	"Manual.Taxonomy"	"Taxonomy..GTDB.tk."
"M_DeepCast_100m_m1_323"	"GCA_009695185.1_ASM969518v1_genomic.fna"	76.643295	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V4"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__;s__"
"M_DeepCast_400m_m2_048"	"GCA_009695185.1_ASM969518v1_genomic.fna"	74.643501	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__"
"M_DeepCast_400m_m2_235"	"GCA_009695185.1_ASM969518v1_genomic.fna"	75.085587	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V4"	"d__Bacteria;p__Verrucomicrobiota;c__;o__;f__;g__;s__"
"M_DeepCast_50m_m1_133"	"GCA_009695185.1_ASM969518v1_genomic.fna"	74.748619	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"CP Rokubacteria"	"d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__;s__"
"M_DeepCast_50m_m1_244"	"GCA_009695185.1_ASM969518v1_genomic.fna"	74.638596	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"CP Rokubacteria"	"d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__;s__"
"M_DeepCast_50m_m2_111"	"GCA_009695185.1_ASM969518v1_genomic.fna"	74.727051	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"M_DeepCast_50m_m2_221"	"GCA_009695185.1_ASM969518v1_genomic.fna"	74.637901	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__;g__;s__"
"M_DeepCast_65m_m2_001"	"GCA_009695185.1_ASM969518v1_genomic.fna"	75.221893	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"M_surface_9_m2_112"	"GCA_009695185.1_ASM969518v1_genomic.fna"	75.25061	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V4"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA953;g__;s__"
"K_DeepCast_0m_m1_144"	"GCA_009695195.1_ASM969519v1_genomic.fna"	75.323151	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_DeepCast_100m_m2_028"	"GCA_009695195.1_ASM969519v1_genomic.fna"	74.914719	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Lentisphaerae"	"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__;f__;g__;s__"
"K_DeepCast_150m_m2_164"	"GCA_009695195.1_ASM969519v1_genomic.fna"	75.590836	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"K_DeepCast_35m_m2_191"	"GCA_009695195.1_ASM969519v1_genomic.fna"	76.446129	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_DeepCast_35m_m2_271"	"GCA_009695195.1_ASM969519v1_genomic.fna"	74.855438	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"K_Offshore_120m_m2_058"	"GCA_009695195.1_ASM969519v1_genomic.fna"	77.160233	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_120m_mx_162"	"GCA_009695195.1_ASM969519v1_genomic.fna"	74.806778	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Deltaproteobacteria"	"d__Bacteria;p__Myxococcota;c__UBA9160;o__UBA9160;f__UBA6930;g__;s__"
"K_Offshore_120m_mx_222"	"GCA_009695195.1_ASM969519v1_genomic.fna"	74.828262	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__;s__"
"K_Offshore_40m_m1_220"	"GCA_009695195.1_ASM969519v1_genomic.fna"	75.794052	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_80m_m1_157"	"GCA_009695195.1_ASM969519v1_genomic.fna"	75.648651	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"K_Offshore_80m_m1_186"	"GCA_009695195.1_ASM969519v1_genomic.fna"	74.758202	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__;s__"
"K_Offshore_80m_m2_123"	"GCA_009695195.1_ASM969519v1_genomic.fna"	74.787415	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__"
"K_Offshore_80m_m2_222"	"GCA_009695195.1_ASM969519v1_genomic.fna"	76.461655	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"M_DeepCast_400m_m2_235"	"GCA_009695195.1_ASM969519v1_genomic.fna"	75.771889	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V4"	"d__Bacteria;p__Verrucomicrobiota;c__;o__;f__;g__;s__"
"M_DeepCast_50m_m1_133"	"GCA_009695195.1_ASM969519v1_genomic.fna"	74.859665	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"CP Rokubacteria"	"d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__;s__"
"M_DeepCast_50m_m1_244"	"GCA_009695195.1_ASM969519v1_genomic.fna"	74.863907	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"CP Rokubacteria"	"d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__;s__"
"M_DeepCast_65m_m2_001"	"GCA_009695195.1_ASM969519v1_genomic.fna"	76.019676	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"K_Offshore_40m_m1_220"	"GCA_009695205.1_ASM969520v1_genomic.fna"	75.767105	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"M_DeepCast_65m_m2_001"	"GCA_009695205.1_ASM969520v1_genomic.fna"	75.14827	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"K_Offshore_80m_m1_157"	"GCA_009695265.1_ASM969526v1_genomic.fna"	76.102463	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"M_DeepCast_65m_m2_001"	"GCA_009695265.1_ASM969526v1_genomic.fna"	76.110245	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"K_DeepCast_150m_m2_164"	"GCA_009695275.1_ASM969527v1_genomic.fna"	75.445572	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"K_DeepCast_35m_m2_191"	"GCA_009695275.1_ASM969527v1_genomic.fna"	76.496681	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_120m_m2_058"	"GCA_009695275.1_ASM969527v1_genomic.fna"	76.092285	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_40m_m1_220"	"GCA_009695275.1_ASM969527v1_genomic.fna"	75.954277	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_80m_m1_157"	"GCA_009695275.1_ASM969527v1_genomic.fna"	75.618332	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"K_Offshore_80m_m2_222"	"GCA_009695275.1_ASM969527v1_genomic.fna"	76.174866	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"M_DeepCast_65m_m2_001"	"GCA_009695275.1_ASM969527v1_genomic.fna"	75.640411	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"K_DeepCast_0m_m1_144"	"GCA_009695285.1_ASM969528v1_genomic.fna"	75.954445	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_DeepCast_100m_m2_028"	"GCA_009695285.1_ASM969528v1_genomic.fna"	75.035706	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Lentisphaerae"	"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__;f__;g__;s__"
"K_DeepCast_150m_m2_164"	"GCA_009695285.1_ASM969528v1_genomic.fna"	75.57283	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"K_DeepCast_35m_m2_191"	"GCA_009695285.1_ASM969528v1_genomic.fna"	76.926704	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_120m_m2_058"	"GCA_009695285.1_ASM969528v1_genomic.fna"	77.366417	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_40m_m1_220"	"GCA_009695285.1_ASM969528v1_genomic.fna"	76.218239	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_80m_m2_222"	"GCA_009695285.1_ASM969528v1_genomic.fna"	76.907608	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"M_DeepCast_65m_m2_001"	"GCA_009695285.1_ASM969528v1_genomic.fna"	75.915794	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"K_DeepCast_100m_m2_028"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.977219	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Lentisphaerae"	"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__;f__;g__;s__"
"K_DeepCast_150m_m2_164"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.850731	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"K_DeepCast_250m_m2_061"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.571007	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Chloroflexi"	"d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__"
"K_DeepCast_250m_m2_231"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.650146	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Armatimonadetes"	"d__Bacteria;p__Armatimonadota;c__UBA5377;o__;f__;g__;s__"
"K_DeepCast_35m_m1_177"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.827454	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Deltaproteobacteria"	"d__Bacteria;p__Myxococcota;c__UBA4248;o__UBA7976;f__UBA1532;g__;s__"
"K_DeepCast_35m_m2_067"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.649658	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"K_DeepCast_35m_m2_150"	"GCA_009695305.1_ASM969530v1_genomic.fna"	75.220123	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__;s__"
"K_DeepCast_35m_m2_191"	"GCA_009695305.1_ASM969530v1_genomic.fna"	75.63282	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_DeepCast_35m_m2_271"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.862167	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"K_Offshore_120m_m2_058"	"GCA_009695305.1_ASM969530v1_genomic.fna"	75.869926	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_120m_mx_162"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.873444	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Deltaproteobacteria"	"d__Bacteria;p__Myxococcota;c__UBA9160;o__UBA9160;f__UBA6930;g__;s__"
"K_Offshore_120m_mx_222"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.770042	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__;s__"
"K_Offshore_40m_m1_220"	"GCA_009695305.1_ASM969530v1_genomic.fna"	75.815643	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_40m_m2_012"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.797958	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Actinobacteria"	"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__;f__;g__;s__"
"K_Offshore_80m_m1_186"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.935303	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__;s__"
"K_Offshore_80m_m2_006"	"GCA_009695305.1_ASM969530v1_genomic.fna"	75.145126	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Phycisphaerae"	"d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__;s__"
"K_Offshore_80m_m2_115"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.894966	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__;g__;s__"
"K_Offshore_80m_m2_123"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.746094	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__"
"K_Offshore_80m_m2_222"	"GCA_009695305.1_ASM969530v1_genomic.fna"	75.56897	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_80m_m2_228"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.684959	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__;g__;s__"
"K_Offshore_surface_mx_256"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.922424	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__;s__"
"M_DeepCast_100m_m1_317"	"GCA_009695305.1_ASM969530v1_genomic.fna"	76.869415	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V4"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Opitutus;s__"
"M_DeepCast_100m_m1_323"	"GCA_009695305.1_ASM969530v1_genomic.fna"	77.185867	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V4"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__;s__"
"M_DeepCast_400m_m2_048"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.728134	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__"
"M_DeepCast_400m_m2_235"	"GCA_009695305.1_ASM969530v1_genomic.fna"	75.039581	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V4"	"d__Bacteria;p__Verrucomicrobiota;c__;o__;f__;g__;s__"
"M_DeepCast_50m_m1_133"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.816483	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"CP Rokubacteria"	"d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__;s__"
"M_DeepCast_50m_m1_244"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.632492	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"CP Rokubacteria"	"d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__;s__"
"M_DeepCast_50m_m2_111"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.601624	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"M_DeepCast_50m_m2_221"	"GCA_009695305.1_ASM969530v1_genomic.fna"	74.551178	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__;g__;s__"
"M_surface_9_m2_112"	"GCA_009695305.1_ASM969530v1_genomic.fna"	76.06012	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V4"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA953;g__;s__"
"K_DeepCast_0m_m1_144"	"GCA_009695335.1_ASM969533v1_genomic.fna"	76.43084	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_DeepCast_150m_m2_164"	"GCA_009695335.1_ASM969533v1_genomic.fna"	75.710953	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"K_DeepCast_35m_m2_191"	"GCA_009695335.1_ASM969533v1_genomic.fna"	76.846672	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_120m_m2_058"	"GCA_009695335.1_ASM969533v1_genomic.fna"	77.252739	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_40m_m1_220"	"GCA_009695335.1_ASM969533v1_genomic.fna"	76.683525	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_80m_m2_222"	"GCA_009695335.1_ASM969533v1_genomic.fna"	76.923676	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"M_DeepCast_65m_m2_001"	"GCA_009695335.1_ASM969533v1_genomic.fna"	76.344749	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"K_DeepCast_150m_m2_164"	"GCA_009695365.1_ASM969536v1_genomic.fna"	75.548134	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"K_DeepCast_35m_m2_191"	"GCA_009695365.1_ASM969536v1_genomic.fna"	76.462128	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_120m_m2_058"	"GCA_009695365.1_ASM969536v1_genomic.fna"	76.589699	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_40m_m1_220"	"GCA_009695365.1_ASM969536v1_genomic.fna"	76.08136	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_80m_m2_222"	"GCA_009695365.1_ASM969536v1_genomic.fna"	76.592041	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"M_DeepCast_65m_m2_001"	"GCA_009695365.1_ASM969536v1_genomic.fna"	76.011246	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"M_surface_9_m2_112"	"GCA_009695385.1_ASM969538v1_genomic.fna"	79.866806	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V4"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA953;g__;s__"
